112.679154433      37.719640565       3.09	4.676627	0.000000  1592479110.0574
112.679154393      37.719639460       3.09	4.674253	0.000000  1592479110.1567
112.679153562      37.719637682       3.09	4.671880	0.000000  1592479110.2580
112.679153501      37.719636538       3.09	4.672403	0.000000  1592479110.3579
112.679153437      37.719635403       3.09	4.670972	0.000000  1592479110.4566
112.679153366      37.719634289       3.09	4.668179	0.000000  1592479110.5571
112.679153303      37.719633170       3.09	4.668738	0.000000  1592479110.6598
112.679153240      37.719632053       3.09	4.669332	0.000000  1592479110.7574
112.679153178      37.719630936       3.09	4.668686	0.000000  1592479110.8573
112.679153113      37.719629791       3.09	4.668825	0.000000  1592479110.9576
112.679153054      37.719628617       3.09	4.671810	0.000000  1592479111.0567
112.679152993      37.719627438       3.09	4.673800	0.000000  1592479111.1572
112.679152294      37.719625538       3.09	4.675894	0.000000  1592479111.2572
112.679152227      37.719624367       3.09	4.676662	0.000000  1592479111.3573
112.679152165      37.719623196       3.09	4.677639	0.000000  1592479111.4569
112.679152110      37.719622029       3.09	4.679524	0.000000  1592479111.5570
112.679152058      37.719620854       3.09	4.681985	0.000000  1592479111.6572
112.679152015      37.719619671       3.09	4.686611	0.000000  1592479111.7613
112.679151979      37.719618484       3.09	4.693156	0.000000  1592479111.8577
112.679151947      37.719617289       3.09	4.697013	0.000000  1592479111.9567
112.679151929      37.719616089       3.09	4.702371	0.000000  1592479112.0573
112.679151920      37.719614907       3.09	4.709195	0.000000  1592479112.1569
112.679151658      37.719613990       3.09	-1.570098	0.000000  1592479112.2569
112.679151639      37.719612830       3.09	-1.568667	0.000000  1592479112.3569
112.679151621      37.719611674       3.09	-1.566904	0.000000  1592479112.4572
112.679151601      37.719610565       3.09	-1.567463	0.000000  1592479112.5613
112.679151574      37.719609458       3.09	-1.570081	0.000000  1592479112.6601
112.679151550      37.719608338       3.09	4.711429	0.000000  1592479112.7567
112.679151525      37.719607213       3.09	4.709352	0.000000  1592479112.8566
112.679151495      37.719606096       3.09	4.707310	0.000000  1592479112.9572
112.679151466      37.719604983       3.09	4.705233	0.000000  1592479113.0572
112.679151433      37.719603869       3.09	4.702144	0.000000  1592479113.1567
112.679152218      37.719603068       3.09	4.699369	0.000000  1592479113.2569
112.679152208      37.719601994       3.09	4.698304	0.000000  1592479113.3587
112.679152200      37.719600900       3.09	4.697327	0.000000  1592479113.4596
112.679152193      37.719599779       3.09	4.696227	0.000000  1592479113.5579
112.679152183      37.719598648       3.09	4.696489	0.000000  1592479113.6574
112.679152170      37.719597525       3.09	4.696524	0.000000  1592479113.7568
112.679152159      37.719596396       3.09	4.696646	0.000000  1592479113.8569
112.679152149      37.719595261       3.09	4.696786	0.000000  1592479113.9575
112.679152137      37.719594127       3.09	4.696681	0.000000  1592479114.0596
112.679152126      37.719592985       3.09	4.697362	0.000000  1592479114.1583
112.679151478      37.719591671       3.09	4.697868	0.000000  1592479114.2574
112.679151461      37.719590551       3.09	4.697885	0.000000  1592479114.3568
112.679151446      37.719589440       3.09	4.698042	0.000000  1592479114.4570
112.679151437      37.719588334       3.09	4.698863	0.000000  1592479114.5576
112.679151429      37.719587229       3.09	4.698479	0.000000  1592479114.6569
112.679151426      37.719586122       3.09	4.700102	0.000000  1592479114.7574
112.679151431      37.719585010       3.09	4.701323	0.000000  1592479114.8576
112.679151422      37.719583893       3.09	4.700503	0.000000  1592479114.9575
112.679151416      37.719582798       3.09	4.700137	0.000000  1592479115.0593
112.679151413      37.719581706       3.09	4.700294	0.000000  1592479115.1568
112.679150815      37.719579904       3.09	4.699648	0.000000  1592479115.2586
112.679150804      37.719578792       3.09	4.697885	0.000000  1592479115.3571
112.679150787      37.719577686       3.09	4.695442	0.000000  1592479115.4573
112.679150767      37.719576577       3.09	4.692789	0.000000  1592479115.5569
112.679150742      37.719575482       3.09	4.689263	0.000000  1592479115.6571
112.679150706      37.719574410       3.09	4.683015	0.000000  1592479115.7566
112.679150666      37.719573337       3.09	4.677168	0.000000  1592479115.8567
112.679150626      37.719572255       3.09	4.675144	0.000000  1592479115.9569
112.679150584      37.719571170       3.09	4.673154	0.000000  1592479116.0572
112.679150536      37.719570095       3.09	4.666766	0.000000  1592479116.1567
112.679149825      37.719568100       3.09	4.660867	0.000000  1592479116.2569
112.679149751      37.719567014       3.09	4.657970	0.000000  1592479116.3595
112.679149672      37.719565933       3.09	4.653222	0.000000  1592479116.4567
112.679149590      37.719564861       3.09	4.649156	0.000000  1592479116.5567
112.679149505      37.719563804       3.09	4.644024	0.000000  1592479116.6567
112.679149405      37.719562756       3.09	4.635699	0.000000  1592479116.7579
112.679149298      37.719561701       3.09	4.626484	0.000000  1592479116.8569
112.679149168      37.719560637       3.09	4.616780	0.000000  1592479116.9567
112.679149020      37.719559562       3.09	4.601875	0.000000  1592479117.0568
112.679148872      37.719558497       3.09	4.584456	0.000000  1592479117.1568
112.679148266      37.719557969       3.09	4.574228	0.000000  1592479117.2605
112.679148076      37.719556924       3.09	4.568120	0.000000  1592479117.3568
112.679147884      37.719555873       3.09	4.561994	0.000000  1592479117.4568
112.679147682      37.719554835       3.09	4.553773	0.000000  1592479117.5569
112.679147468      37.719553806       3.09	4.542464	0.000000  1592479117.6578
112.679147241      37.719552783       3.09	4.533982	0.000000  1592479117.7582
112.679147007      37.719551760       3.09	4.524906	0.000000  1592479117.8582
112.679146766      37.719550729       3.09	4.516999	0.000000  1592479117.9569
112.679146512      37.719549687       3.09	4.510088	0.000000  1592479118.0568
112.679146249      37.719548630       3.09	4.503770	0.000000  1592479118.1586
112.679146160      37.719547007       3.09	4.498429	0.000000  1592479118.2570
112.679145877      37.719545899       3.09	4.494013	0.000000  1592479118.3567
112.679145592      37.719544782       3.09	4.493385	0.000000  1592479118.4640
112.679145303      37.719543669       3.09	4.490575	0.000000  1592479118.5579
112.679145013      37.719542568       3.09	4.486735	0.000000  1592479118.6580
112.679144719      37.719541448       3.09	4.484693	0.000000  1592479118.7571
112.679144426      37.719540317       3.09	4.484920	0.000000  1592479118.8578
112.679144131      37.719539175       3.09	4.484239	0.000000  1592479118.9568
112.679143832      37.719538034       3.09	4.483227	0.000000  1592479119.0574
112.679143532      37.719536878       3.09	4.485147	0.000000  1592479119.1589
112.679143515      37.719535275       3.09	4.486718	0.000000  1592479119.2582
112.679143205      37.719534122       3.09	4.488201	0.000000  1592479119.3569
112.679142896      37.719532972       3.09	4.489162	0.000000  1592479119.4574
112.679142591      37.719531823       3.09	4.490243	0.000000  1592479119.5575
112.679142286      37.719530682       3.09	4.490627	0.000000  1592479119.6569
112.679141990      37.719529550       3.09	4.490837	0.000000  1592479119.7569
112.679141697      37.719528431       3.09	4.490365	0.000000  1592479119.8567
112.679141398      37.719527315       3.09	4.489336	0.000000  1592479119.9572
112.679141104      37.719526198       3.09	4.487311	0.000000  1592479120.0567
112.679140811      37.719525090       3.09	4.486473	0.000000  1592479120.1570
112.679140150      37.719523144       3.09	4.484152	0.000000  1592479120.2567
112.679139834      37.719522017       3.09	4.482878	0.000000  1592479120.3569
112.679139518      37.719520886       3.09	4.482128	0.000000  1592479120.4568
112.679139203      37.719519762       3.09	4.481831	0.000000  1592479120.5567
112.679138891      37.719518626       3.09	4.482965	0.000000  1592479120.6568
112.679138573      37.719517476       3.09	4.482372	0.000000  1592479120.7604
112.679138253      37.719516321       3.09	4.481150	0.000000  1592479120.8568
112.679137935      37.719515170       3.09	4.481028	0.000000  1592479120.9581
112.679137621      37.719514031       3.09	4.480871	0.000000  1592479121.0571
112.679137302      37.719512896       3.09	4.479894	0.000000  1592479121.1569
112.679137055      37.719511335       3.09	4.480016	0.000000  1592479121.2583
112.679136738      37.719510209       3.09	4.480556	0.000000  1592479121.3571
112.679136425      37.719509082       3.09	4.481290	0.000000  1592479121.4575
112.679136101      37.719507946       3.09	4.480103	0.000000  1592479121.5579
112.679135776      37.719506808       3.09	4.479614	0.000000  1592479121.6598
112.679135450      37.719505667       3.09	4.478916	0.000000  1592479121.7582
112.679135126      37.719504533       3.09	4.477538	0.000000  1592479121.8577
112.679134802      37.719503409       3.09	4.475705	0.000000  1592479121.9567
112.679134476      37.719502298       3.09	4.471621	0.000000  1592479122.0580
112.679134145      37.719501193       3.09	4.466996	0.000000  1592479122.1601
112.679134154      37.719499973       3.09	4.464796	0.000000  1592479122.2574
112.679133827      37.719498870       3.09	4.463784	0.000000  1592479122.3570
112.679133495      37.719497774       3.09	4.459770	0.000000  1592479122.4571
112.679133157      37.719496695       3.09	4.454237	0.000000  1592479122.5588
112.679132814      37.719495622       3.09	4.449071	0.000000  1592479122.6570
112.679132472      37.719494548       3.09	4.444708	0.000000  1592479122.7573
112.679132125      37.719493487       3.09	4.438390	0.000000  1592479122.8569
112.679131766      37.719492436       3.09	4.430710	0.000000  1592479122.9581
112.679131401      37.719491385       3.09	4.424584	0.000000  1592479123.0582
112.679131033      37.719490340       3.09	4.418737	0.000000  1592479123.1570
112.679130575      37.719489183       3.09	4.410046	0.000000  1592479123.2568
112.679130170      37.719488193       3.09	4.400708	0.000000  1592479123.3584
112.679129756      37.719487196       3.09	4.391353	0.000000  1592479123.4574
112.679129327      37.719486190       3.09	4.382853	0.000000  1592479123.5595
112.679128889      37.719485188       3.09	4.374284	0.000000  1592479123.6612
112.679128439      37.719484185       3.09	4.365505	0.000000  1592479123.7573
112.679127980      37.719483180       3.09	4.357249	0.000000  1592479123.8582
112.679127507      37.719482183       3.09	4.348488	0.000000  1592479123.9569
112.679127026      37.719481197       3.09	4.339045	0.000000  1592479124.0568
112.679126540      37.719480227       3.09	4.328818	0.000000  1592479124.1566
112.679125622      37.719479149       3.09	4.319498	0.000000  1592479124.2577
112.679125106      37.719478181       3.09	4.311853	0.000000  1592479124.3572
112.679124578      37.719477217       3.09	4.304174	0.000000  1592479124.4578
112.679124044      37.719476269       3.09	4.294522	0.000000  1592479124.5569
112.679123507      37.719475345       3.09	4.281904	0.000000  1592479124.6568
112.679122954      37.719474426       3.09	4.271955	0.000000  1592479124.7596
112.679122390      37.719473509       3.09	4.259232	0.000000  1592479124.8567
112.679121822      37.719472621       3.09	4.241866	0.000000  1592479124.9569
112.679121243      37.719471756       3.09	4.221812	0.000000  1592479125.0576
112.679120639      37.719470899       3.09	4.202997	0.000000  1592479125.1568
112.679119757      37.719469571       3.09	4.186696	0.000000  1592479125.2575
112.679119136      37.719468730       3.09	4.170761	0.000000  1592479125.3568
112.679118506      37.719467907       3.09	4.154460	0.000000  1592479125.4577
112.679117856      37.719467084       3.09	4.141212	0.000000  1592479125.5600
112.679117179      37.719466251       3.09	4.130374	0.000000  1592479125.6568
112.679116486      37.719465414       3.09	4.118418	0.000000  1592479125.7567
112.679115787      37.719464601       3.09	4.105102	0.000000  1592479125.8574
112.679115071      37.719463786       3.09	4.095834	0.000000  1592479125.9570
112.679114327      37.719462943       3.09	4.091366	0.000000  1592479126.0567
112.679113563      37.719462077       3.09	4.089900	0.000000  1592479126.1571
112.679112089      37.719460207       3.09	4.090162	0.000000  1592479126.2569
112.679111281      37.719459272       3.09	4.092762	0.000000  1592479126.3568
112.679110445      37.719458296       3.09	4.099045	0.000000  1592479126.4573
112.679109599      37.719457304       3.09	4.105171	0.000000  1592479126.5567
112.679108756      37.719456313       3.09	4.111437	0.000000  1592479126.6575
112.679107934      37.719455336       3.09	4.116167	0.000000  1592479126.7568
112.679107127      37.719454374       3.09	4.119989	0.000000  1592479126.8577
112.679106333      37.719453400       3.09	4.127442	0.000000  1592479126.9574
112.679105526      37.719452396       3.09	4.136343	0.000000  1592479127.0570
112.679104717      37.719451375       3.09	4.144633	0.000000  1592479127.1566
112.679103008      37.719449351       3.09	4.152191	0.000000  1592479127.2570
112.679102204      37.719448302       3.09	4.161406	0.000000  1592479127.3566
112.679101416      37.719447254       3.09	4.169679	0.000000  1592479127.4566
112.679100648      37.719446205       3.09	4.179557	0.000000  1592479127.5569
112.679099896      37.719445157       3.09	4.189296	0.000000  1592479127.6572
112.679099162      37.719444121       3.09	4.193782	0.000000  1592479127.7573
112.679098463      37.719443139       3.09	4.194864	0.000000  1592479127.8570
112.679097793      37.719442208       3.09	4.190448	0.000000  1592479127.9574
112.679097110      37.719441271       3.09	4.184933	0.000000  1592479128.0567
112.679096418      37.719440314       3.09	4.182908	0.000000  1592479128.1580
112.679095502      37.719439277       3.09	4.176904	0.000000  1592479128.2568
112.679094840      37.719438406       3.09	4.164251	0.000000  1592479128.3583
112.679094165      37.719437541       3.09	4.155192	0.000000  1592479128.4576
112.679093483      37.719436685       3.09	4.143534	0.000000  1592479128.5585
112.679092795      37.719435845       3.09	4.131997	0.000000  1592479128.6591
112.679092092      37.719435009       3.09	4.121071	0.000000  1592479128.7568
112.679091392      37.719434197       3.09	4.104752	0.000000  1592479128.8577
112.679090687      37.719433421       3.09	4.082744	0.000000  1592479128.9609
112.679089970      37.719432672       3.09	4.055831	0.000000  1592479129.0574
112.679089207      37.719431918       3.09	4.037034	0.000000  1592479129.1575
112.679088112      37.719430821       3.09	4.024363	0.000000  1592479129.2580
112.679087329      37.719430082       3.09	4.007363	0.000000  1592479129.3571
112.679086539      37.719429371       3.09	3.988444	0.000000  1592479129.4568
112.679085730      37.719428666       3.09	3.973539	0.000000  1592479129.5568
112.679084908      37.719427974       3.09	3.958215	0.000000  1592479129.6575
112.679084089      37.719427306       3.09	3.938318	0.000000  1592479129.7570
112.679083248      37.719426660       3.09	3.919870	0.000000  1592479129.8578
112.679082386      37.719426018       3.09	3.901387	0.000000  1592479129.9577
112.679081486      37.719425368       3.09	3.890112	0.000000  1592479130.0574
112.679080575      37.719424717       3.09	3.877074	0.000000  1592479130.1573
112.679079118      37.719423617       3.09	3.858120	0.000000  1592479130.2576
112.679078221      37.719423044       3.09	3.834750	0.000000  1592479130.3569
112.679077306      37.719422488       3.09	3.811590	0.000000  1592479130.4567
112.679076369      37.719421948       3.09	3.788953	0.000000  1592479130.5575
112.679075425      37.719421429       3.09	3.764431	0.000000  1592479130.6577
112.679074467      37.719420931       3.09	3.742143	0.000000  1592479130.7568
112.679073481      37.719420442       3.09	3.724131	0.000000  1592479130.8566
112.679072485      37.719419964       3.09	3.706748	0.000000  1592479130.9572
112.679071498      37.719419518       3.09	3.684006	0.000000  1592479131.0576
112.679070508      37.719419102       3.09	3.658367	0.000000  1592479131.1573
112.679068364      37.719417578       3.09	3.634718	0.000000  1592479131.2571
112.679067284      37.719417161       3.09	3.615607	0.000000  1592479131.3581
112.679066188      37.719416754       3.09	3.595814	0.000000  1592479131.4568
112.679065077      37.719416370       3.09	3.578920	0.000000  1592479131.5589
112.679063954      37.719415987       3.09	3.564695	0.000000  1592479131.6576
112.679062804      37.719415616       3.09	3.552757	0.000000  1592479131.7568
112.679061638      37.719415253       3.09	3.540453	0.000000  1592479131.8575
112.679060466      37.719414900       3.09	3.527642	0.000000  1592479131.9579
112.679059280      37.719414556       3.09	3.516280	0.000000  1592479132.0580
112.679058076      37.719414222       3.09	3.506087	0.000000  1592479132.1573
112.679055920      37.719413191       3.09	3.497779	0.000000  1592479132.2576
112.679054632      37.719412849       3.09	3.490274	0.000000  1592479132.3567
112.679053345      37.719412510       3.09	3.482508	0.000000  1592479132.4582
112.679052056      37.719412191       3.09	3.475334	0.000000  1592479132.5569
112.679050774      37.719411875       3.09	3.470064	0.000000  1592479132.6568
112.679049492      37.719411563       3.09	3.465997	0.000000  1592479132.7567
112.679048224      37.719411260       3.09	3.460935	0.000000  1592479132.8585
112.679046975      37.719410971       3.09	3.452331	0.000000  1592479132.9570
112.679045727      37.719410699       3.09	3.443447	0.000000  1592479133.0569
112.679044451      37.719410424       3.09	3.436937	0.000000  1592479133.1568
112.679042679      37.719409241       3.09	3.432312	0.000000  1592479133.2568
112.679041392      37.719408952       3.09	3.427460	0.000000  1592479133.3569
112.679040109      37.719408674       3.09	3.421072	0.000000  1592479133.4577
112.679038820      37.719408401       3.09	3.415644	0.000000  1592479133.5566
112.679037516      37.719408130       3.09	3.411211	0.000000  1592479133.6569
112.679036210      37.719407863       3.09	3.406778	0.000000  1592479133.7574
112.679034900      37.719407604       3.09	3.400879	0.000000  1592479133.8577
112.679033588      37.719407350       3.09	3.395136	0.000000  1592479133.9575
112.679032269      37.719407098       3.09	3.391245	0.000000  1592479134.0578
112.679030949      37.719406850       3.09	3.386846	0.000000  1592479134.1587
112.679028492      37.719405781       3.09	3.381593	0.000000  1592479134.2569
112.679027170      37.719405543       3.09	3.376340	0.000000  1592479134.3571
112.679025848      37.719405311       3.09	3.370335	0.000000  1592479134.4569
112.679024528      37.719405087       3.09	3.364070	0.000000  1592479134.5574
112.679023216      37.719404871       3.09	3.356198	0.000000  1592479134.6569
112.679021924      37.719404674       3.09	3.344749	0.000000  1592479134.7578
112.679020637      37.719404492       3.09	3.331642	0.000000  1592479134.8574
112.679019365      37.719404327       3.09	3.314101	0.000000  1592479134.9583
112.679018118      37.719404186       3.09	3.293192	0.000000  1592479135.0585
112.679016880      37.719404067       3.09	3.273592	0.000000  1592479135.1567
112.679015119      37.719403181       3.09	3.255510	0.000000  1592479135.2572
112.679013869      37.719403084       3.09	3.238965	0.000000  1592479135.3572
112.679012616      37.719403003       3.09	3.223745	0.000000  1592479135.4571
112.679011351      37.719402934       3.09	3.211266	0.000000  1592479135.5568
112.679010085      37.719402879       3.09	3.198822	0.000000  1592479135.6568
112.679008815      37.719402837       3.09	3.186971	0.000000  1592479135.7579
112.679007565      37.719402807       3.09	3.172345	0.000000  1592479135.8572
112.679006328      37.719402799       3.09	3.157196	0.000000  1592479135.9571
112.679005064      37.719402799       3.09	3.141820	0.000000  1592479136.0568
112.679003731      37.719402806       3.09	3.135153	0.000000  1592479136.1569
112.679001564      37.719402293       3.09	3.127944	0.000000  1592479136.2572
112.679000232      37.719402335       3.09	3.114017	0.000000  1592479136.3570
112.678998937      37.719402396       3.09	3.099164	0.000000  1592479136.4570
112.678997647      37.719402469       3.09	3.086231	0.000000  1592479136.5568
112.678996333      37.719402551       3.09	3.077155	0.000000  1592479136.6572
112.678995021      37.719402642       3.09	3.065287	0.000000  1592479136.7583
112.678993717      37.719402746       3.09	3.053052	0.000000  1592479136.8580
112.678992407      37.719402862       3.09	3.041882	0.000000  1592479136.9568
112.678991086      37.719402988       3.09	3.032719	0.000000  1592479137.0577
112.678989755      37.719403121       3.09	3.026209	0.000000  1592479137.1577
112.678987398      37.719402540       3.09	3.019594	0.000000  1592479137.2571
112.678986050      37.719402687       3.09	3.011304	0.000000  1592479137.3577
112.678984705      37.719402843       3.09	3.003555	0.000000  1592479137.4568
112.678983350      37.719403004       3.09	2.997760	0.000000  1592479137.5584
112.678981999      37.719403172       3.09	2.992280	0.000000  1592479137.6582
112.678980651      37.719403348       3.09	2.986642	0.000000  1592479137.7569
112.678979296      37.719403527       3.09	2.981703	0.000000  1592479137.8572
112.678977930      37.719403716       3.09	2.975908	0.000000  1592479137.9583
112.678976563      37.719403911       3.09	2.970167	0.000000  1592479138.0572
112.678975196      37.719404119       3.09	2.963255	0.000000  1592479138.1570
112.678973126      37.719403742       3.09	2.957111	0.000000  1592479138.2569
112.678971769      37.719403967       3.09	2.951282	0.000000  1592479138.3577
112.678970413      37.719404197       3.09	2.947460	0.000000  1592479138.4578
112.678969052      37.719404432       3.09	2.943376	0.000000  1592479138.5570
112.678967695      37.719404670       3.09	2.939396	0.000000  1592479138.6574
112.678966349      37.719404914       3.09	2.934492	0.000000  1592479138.7570
112.678965019      37.719405162       3.09	2.928592	0.000000  1592479138.8571
112.678963689      37.719405414       3.09	2.923880	0.000000  1592479138.9577
112.678962348      37.719405671       3.09	2.918749	0.000000  1592479139.0571
112.678961006      37.719405933       3.09	2.913687	0.000000  1592479139.1585
112.678959170      37.719405342       3.09	2.907387	0.000000  1592479139.2576
112.678957834      37.719405606       3.09	2.899166	0.000000  1592479139.3567
112.678956497      37.719405870       3.09	2.893913	0.000000  1592479139.4580
112.678955173      37.719406146       3.09	2.891016	0.000000  1592479139.5569
112.678953843      37.719406423       3.09	2.887752	0.000000  1592479139.6567
112.678952516      37.719406700       3.09	2.883999	0.000000  1592479139.7569
112.678951173      37.719406978       3.09	2.882481	0.000000  1592479139.8569
112.678949816      37.719407269       3.09	2.881102	0.000000  1592479139.9580
112.678948457      37.719407564       3.09	2.878711	0.000000  1592479140.0576
112.678947114      37.719407858       3.09	2.875762	0.000000  1592479140.1572
112.678944490      37.719407508       3.09	2.873789	0.000000  1592479140.2579
112.678943130      37.719407806       3.09	2.871677	0.000000  1592479140.3570
112.678941773      37.719408108       3.09	2.869478	0.000000  1592479140.4587
112.678940410      37.719408408       3.09	2.868152	0.000000  1592479140.5568
112.678939026      37.719408710       3.09	2.867628	0.000000  1592479140.6568
112.678937643      37.719409012       3.09	2.866982	0.000000  1592479140.7570
112.678936270      37.719409313       3.09	2.865097	0.000000  1592479140.8579
112.678934883      37.719409615       3.09	2.863998	0.000000  1592479140.9576
112.678933485      37.719409919       3.09	2.863736	0.000000  1592479141.0569
112.678932101      37.719410227       3.09	2.862375	0.000000  1592479141.1570
112.678929890      37.719410093       3.09	2.861694	0.000000  1592479141.2566
112.678928516      37.719410410       3.09	2.860630	0.000000  1592479141.3580
112.678927148      37.719410733       3.09	2.859635	0.000000  1592479141.4582
112.678925784      37.719411057       3.09	2.858378	0.000000  1592479141.5572
112.678924427      37.719411379       3.09	2.855987	0.000000  1592479141.6589
112.678923059      37.719411703       3.09	2.855254	0.000000  1592479141.7609
112.678921686      37.719412028       3.09	2.854381	0.000000  1592479141.8569
112.678920330      37.719412355       3.09	2.852130	0.000000  1592479141.9571
112.678918979      37.719412679       3.09	2.850960	0.000000  1592479142.0570
112.678917617      37.719413004       3.09	2.850926	0.000000  1592479142.1570
112.678915757      37.719412673       3.09	2.850036	0.000000  1592479142.2628
112.678914412      37.719412997       3.09	2.849058	0.000000  1592479142.3571
112.678913070      37.719413323       3.09	2.847295	0.000000  1592479142.4572
112.678911732      37.719413653       3.09	2.844468	0.000000  1592479142.5575
112.678910393      37.719413983       3.09	2.843159	0.000000  1592479142.6632
112.678909063      37.719414313       3.09	2.842565	0.000000  1592479142.7566
112.678907725      37.719414649       3.09	2.841745	0.000000  1592479142.8566
112.678906377      37.719414985       3.09	2.841833	0.000000  1592479142.9572
112.678905025      37.719415320       3.09	2.842635	0.000000  1592479143.0576
112.678903666      37.719415658       3.09	2.843491	0.000000  1592479143.1582
112.678901472      37.719415500       3.09	2.844939	0.000000  1592479143.2575
112.678900100      37.719415848       3.09	2.845567	0.000000  1592479143.3576
112.678898730      37.719416196       3.09	2.845271	0.000000  1592479143.4570
112.678897369      37.719416543       3.09	2.843176	0.000000  1592479143.5567
112.678896030      37.719416888       3.09	2.840191	0.000000  1592479143.6577
112.678894700      37.719417233       3.09	2.837800	0.000000  1592479143.7569
112.678893371      37.719417582       3.09	2.834677	0.000000  1592479143.8576
112.678892046      37.719417933       3.09	2.831954	0.000000  1592479143.9577
112.678890733      37.719418286       3.09	2.828027	0.000000  1592479144.0571
112.678889435      37.719418641       3.09	2.822861	0.000000  1592479144.1580
112.678888576      37.719419589       3.09	2.815286	0.000000  1592479144.2579
112.678887303      37.719419952       3.09	2.805547	0.000000  1592479144.3575
112.678886023      37.719420326       3.09	2.797832	0.000000  1592479144.4579
112.678884723      37.719420709       3.09	2.793312	0.000000  1592479144.5583
112.678883410      37.719421098       3.09	2.789141	0.000000  1592479144.6582
112.678882102      37.719421494       3.09	2.783050	0.000000  1592479144.7570
112.678880788      37.719421896       3.09	2.779262	0.000000  1592479144.8571
112.678879452      37.719422303       3.09	2.777970	0.000000  1592479144.9568
112.678878117      37.719422714       3.09	2.775824	0.000000  1592479145.0573
112.678876793      37.719423126       3.09	2.772962	0.000000  1592479145.1568
112.678876067      37.719423992       3.09	2.770065	0.000000  1592479145.2583
112.678874717      37.719424424       3.09	2.769279	0.000000  1592479145.3572
112.678873378      37.719424856       3.09	2.767551	0.000000  1592479145.4572
112.678872045      37.719425290       3.09	2.765300	0.000000  1592479145.5571
112.678870707      37.719425726       3.09	2.764008	0.000000  1592479145.6568
112.678869369      37.719426160       3.09	2.763676	0.000000  1592479145.7581
112.678868043      37.719426593       3.09	2.762001	0.000000  1592479145.8571
112.678866712      37.719427032       3.09	2.759802	0.000000  1592479145.9578
112.678865356      37.719427474       3.09	2.759872	0.000000  1592479146.0635
112.678863985      37.719427923       3.09	2.759662	0.000000  1592479146.1574
112.678863665      37.719428849       3.09	2.758894	0.000000  1592479146.2570
112.678862302      37.719429296       3.09	2.759662	0.000000  1592479146.3577
112.678860907      37.719429748       3.09	2.762263	0.000000  1592479146.4575
112.678859501      37.719430205       3.09	2.763606	0.000000  1592479146.5569
112.678858113      37.719430656       3.09	2.764724	0.000000  1592479146.6568
112.678856752      37.719431099       3.09	2.764671	0.000000  1592479146.7569
112.678855384      37.719431537       3.09	2.767516	0.000000  1592479146.8567
112.678853968      37.719431980       3.09	2.773433	0.000000  1592479146.9569
112.678852513      37.719432429       3.09	2.780205	0.000000  1592479147.0582
112.678851048      37.719432872       3.09	2.789246	0.000000  1592479147.1576
112.678850769      37.719433388       3.09	2.793853	0.000000  1592479147.2572
112.678849429      37.719433782       3.09	2.793871	0.000000  1592479147.3573
112.678848111      37.719434176       3.09	2.790310	0.000000  1592479147.4578
112.678846837      37.719434562       3.09	2.783887	0.000000  1592479147.5570
112.678845665      37.719434939       3.09	2.763170	0.000000  1592479147.6568
112.678844593      37.719435311       3.09	2.728106	0.000000  1592479147.7571
112.678843590      37.719435705       3.09	2.688820	0.000000  1592479147.8578
112.678842596      37.719436129       3.09	2.653372	0.000000  1592479147.9573
112.678841641      37.719436563       3.09	2.613229	0.000000  1592479148.0567
112.678840747      37.719437005       3.09	2.563976	0.000000  1592479148.1579
112.678840441      37.719438239       3.09	2.521407	0.000000  1592479148.2577
112.678839518      37.719438801       3.09	2.487129	0.000000  1592479148.3569
112.678838579      37.719439397       3.09	2.460181	0.000000  1592479148.4568
112.678837657      37.719439993       3.09	2.443531	0.000000  1592479148.5570
112.678836830      37.719440539       3.09	2.432727	0.000000  1592479148.6602
112.678836145      37.719440997       3.09	2.419515	0.000000  1592479148.7569
112.678835624      37.719441356       3.09	2.403667	0.000000  1592479148.8576
112.678835248      37.719441620       3.09	2.386598	0.000000  1592479148.9582
112.678835002      37.719441790       3.09	2.371588	0.000000  1592479149.0579
112.678834883      37.719441861       3.09	2.353577	0.000000  1592479149.1584
112.678834291      37.719442567       3.09	2.343646	0.000000  1592479149.2581
112.678834278      37.719442580       3.09	2.344030	0.000000  1592479149.3574
112.678834238      37.719442610       3.09	2.344518	0.000000  1592479149.4572
112.678834211      37.719442632       3.09	2.344099	0.000000  1592479149.5566
112.678834176      37.719442658       3.09	2.344221	0.000000  1592479149.6579
112.678834145      37.719442683       3.09	2.344169	0.000000  1592479149.7582
112.678834112      37.719442709       3.09	2.344204	0.000000  1592479149.8572
112.678834080      37.719442734       3.09	2.344134	0.000000  1592479149.9576
112.678834049      37.719442760       3.09	2.344099	0.000000  1592479150.0570
112.678834016      37.719442786       3.09	2.344431	0.000000  1592479150.1580
112.678833412      37.719442162       3.09	2.345129	0.000000  1592479150.2568
112.678833391      37.719442179       3.09	2.345147	0.000000  1592479150.3568
112.678833360      37.719442215       3.09	2.342267	0.000000  1592479150.4569
112.678833312      37.719442274       3.09	2.334064	0.000000  1592479150.5580
112.678833259      37.719442361       3.09	2.316314	0.000000  1592479150.6570
112.678833198      37.719442442       3.09	2.299017	0.000000  1592479150.7581
112.678833108      37.719442550       3.09	2.288825	0.000000  1592479150.8569
112.678833001      37.719442657       3.09	2.279487	0.000000  1592479150.9570
112.678832969      37.719442676       3.09	2.271651	0.000000  1592479151.0574
