112.679196039      37.721003130       1.66	0.601056	0.664689  1592805793.0913
112.679197543      37.721003583       1.68	0.591841	0.678117  1592805793.1912
112.679198628      37.721004154       1.78	0.578036	0.861635  1592805793.2935
112.679199693      37.721004700       1.73	0.563811	0.745258  1592805793.3913
112.679200746      37.721005223       1.66	0.550547	0.434174  1592805793.4916
112.679201837      37.721005747       1.70	0.539708	0.597549  1592805793.5910
112.679202968      37.721006289       1.76	0.528765	0.646785  1592805793.6912
112.679204126      37.721006834       1.85	0.518817	0.114139  1592805793.7918
112.679205306      37.721007377       1.87	0.515797	0.523695  1592805793.8912
112.679206507      37.721007933       1.87	0.513266	0.523695  1592805793.9910
112.679207709      37.721008482       1.82	0.509514	0.248419  1592805794.0914
112.679208949      37.721008869       1.90	0.505692	0.481172  1592805794.1909
112.679210153      37.721009374       1.89	0.498396	0.268561  1592805794.2926
112.679211387      37.721009881       1.86	0.490699	0.662451  1592805794.3913
112.679212634      37.721010388       1.87	0.481501	0.754210  1592805794.4911
112.679213882      37.721010892       1.81	0.469284	-0.273037  1592805794.5914
112.679215081      37.721011369       1.77	0.462425	0.288703  1592805794.6911
112.679216236      37.721011811       1.77	0.459074	0.288703  1592805794.7909
112.679217397      37.721012262       1.78	0.455880	-0.185755  1592805794.8922
112.679218585      37.721012722       1.73	0.454850	0.000000  1592805794.9917
112.679219811      37.721013192       1.89	0.453000	0.118614  1592805795.0912
112.679219895      37.721013245       1.73	0.445757	0.548313  1592805795.1910
112.679221140      37.721013682       1.75	0.429979	0.485648  1592805795.2911
112.679222341      37.721014083       1.63	0.407133	1.116768  1592805795.3913
112.679223502      37.721014444       1.60	0.384915	0.801208  1592805795.4919
112.679224615      37.721014783       1.60	0.369085	0.801208  1592805795.5915
112.679225744      37.721015112       1.62	0.362645	0.044760  1592805795.6914
112.679226946      37.721015462       1.69	0.355820	-0.071616  1592805795.7914
112.679228216      37.721015829       1.94	0.351736	0.438650  1592805795.8909
112.679229505      37.721016199       1.83	0.348280	1.029485  1592805795.9924
112.679230742      37.721016541       1.84	0.337948	0.843730  1592805796.0910
112.679230845      37.721016528       1.81	0.325137	0.490124  1592805796.1912
112.679232024      37.721016823       1.82	0.315556	0.360320  1592805796.2922
112.679233260      37.721017122       1.75	0.309394	0.537122  1592805796.3914
112.679234497      37.721017416       1.75	0.295449	0.537122  1592805796.4910
112.679235689      37.721017675       1.72	0.274470	0.886252  1592805796.5911
112.679236868      37.721017903       1.72	0.252898	1.027247  1592805796.6915
112.679238053      37.721018124       1.75	0.236859	1.230906  1592805796.7916
112.679239248      37.721018337       1.75	0.224310	0.765400  1592805796.8914
112.679240459      37.721018544       1.67	0.216089	0.232753  1592805796.9910
112.679241667      37.721018750       1.75	0.208776	0.810160  1592805797.0910
112.679243705      37.721020016       1.67	0.201132	1.009343  1592805797.1910
112.679244922      37.721020209       1.67	0.186506	1.009343  1592805797.2910
112.679246153      37.721020380       1.71	0.163625	0.989201  1592805797.3910
112.679247378      37.721020533       1.72	0.128875	1.403233  1592805797.4915
112.679248572      37.721020656       1.70	0.097930	1.076483  1592805797.5910
112.679249699      37.721020764       1.60	0.080372	0.402842  1592805797.6910
112.679250800      37.721020863       1.41	0.077091	0.461030  1592805797.7909
112.679251889      37.721020947       1.51	0.069115	-0.076092  1592805797.8910
112.679253026      37.721021034       1.51	0.059132	-0.076092  1592805797.9915
112.679254238      37.721021110       1.67	0.049236	0.534885  1592805798.0915
112.679254440      37.721020988       1.75	0.036425	0.787780  1592805798.1913
112.679255628      37.721021030       1.65	0.023963	0.340177  1592805798.2911
112.679256754      37.721021064       1.58	0.020700	0.290942  1592805798.3911
112.679257822      37.721021099       1.58	0.018169	-0.208135  1592805798.4918
112.679258870      37.721021134       1.58	0.018535	-0.519219  1592805798.5915
112.679259957      37.721021186       1.61	0.026232	-0.841492  1592805798.6914
112.679261105      37.721021247       1.61	0.034348	-0.841492  1592805798.7930
112.679262186      37.721021295       1.55	0.038153	-0.201421  1592805798.8940
112.679263176      37.721021343       1.42	0.037612	-0.067140  1592805798.9913
112.679264166      37.721021377       1.35	0.030822	0.420746  1592805799.0932
112.679264512      37.721021316       1.42	0.025953	0.617691  1592805799.1918
112.679265503      37.721021324       1.43	0.019862	0.716163  1592805799.2911
112.679266457      37.721021325       1.36	0.010978	0.308846  1592805799.3911
112.679267392      37.721021325       1.40	0.005219	0.230515  1592805799.4912
112.679268331      37.721021324       1.40	0.001326	0.230515  1592805799.5918
112.679269254      37.721021325       1.34	-0.003508	-0.015666  1592805799.6911
112.679270137      37.721021326       1.39	-0.005306	-0.210373  1592805799.7912
112.679271070      37.721021330       1.39	-0.004276	-0.387176  1592805799.8915
112.679272092      37.721021343       1.47	0.000855	-0.143233  1592805799.9913
112.679273123      37.721021355       1.51	0.003194	-0.226039  1592805800.0911
112.679273944      37.721021629       1.36	0.005114	-0.431936  1592805800.1916
112.679274831      37.721021629       1.40	0.005812	0.243943  1592805800.2918
112.679275717      37.721021617       1.40	0.001239	0.243943  1592805800.3915
112.679276644      37.721021612       1.40	0.000419	0.181279  1592805800.4917
112.679277579      37.721021605       1.36	-0.000628	0.340178  1592805800.5927
112.679278487      37.721021609       1.35	0.002199	-0.440888  1592805800.6915
112.679279403      37.721021617       1.40	0.007645	-0.196945  1592805800.7925
112.679280388      37.721021626       1.50	0.011798	-0.337940  1592805800.8912
112.679281459      37.721021637       1.58	0.016092	-0.105187  1592805800.9911
112.679282563      37.721021652       1.58	0.020787	-0.105187  1592805801.0910
112.679283724      37.721022408       1.62	0.023021	-0.044760  1592805801.1916
112.679284756      37.721022429       1.53	0.022724	0.349130  1592805801.2912
112.679285751      37.721022458       1.52	0.023457	-0.058188  1592805801.3914
112.679286718      37.721022485       1.48	0.024085	-0.145471  1592805801.4917
112.679287687      37.721022516       1.48	0.026023	-0.071617  1592805801.5911
112.679288671      37.721022543       1.53	0.025534	0.214849  1592805801.6914
112.679289664      37.721022572       1.44	0.026180	-0.344653  1592805801.7926
112.679290667      37.721022604       1.44	0.026826	-0.344653  1592805801.8912
112.679291669      37.721022635       1.55	0.027454	-0.158898  1592805801.9913
112.679292669      37.721022663       1.53	0.026512	0.116377  1592805802.0916
112.679294203      37.721023453       1.50	0.026948	-0.170088  1592805802.1911
112.679295274      37.721023505       1.61	0.029252	-0.132042  1592805802.2914
112.679296373      37.721023564       1.56	0.034627	-0.281989  1592805802.3915
112.679297461      37.721023622       1.56	0.039462	-0.745258  1592805802.4912
112.679298539      37.721023682       1.57	0.043424	0.185755  1592805802.5920
112.679299604      37.721023743       1.56	0.046321	0.102948  1592805802.6912
